,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19,vec20,vec21,vec22,vec23,vec24,vec25,vec26,vec27,vec28,vec29,vec30,vec31,vec32,vec33,vec34,vec35,vec36,vec37,vec38,vec39,vec40,vec41,vec42,vec43,vec44,vec45,vec46,vec47,vec48,vec49,vec50,vec51,vec52,vec53,vec54,vec55,vec56,vec57,vec58,vec59,vec60,vec61,vec62,vec63,vec64,vec65,vec66,vec67,vec68,vec69,vec70,vec71,vec72,vec73,vec74,vec75,vec76,vec77,vec78,vec79,vec80,vec81,vec82,vec83,vec84,vec85,vec86,vec87,vec88,vec89,vec90,vec91,vec92,vec93,vec94,vec95,vec96,vec97,vec98,vec99,vec100,vec101,vec102,vec103,vec104,vec105,vec106,vec107,vec108,vec109,vec110,vec111,vec112,vec113,vec114,vec115,vec116,vec117,vec118,vec119,vec120,vec121,vec122,vec123,vec124,vec125,vec126,vec127,vec128
2_org_3,487.16339111328125,256.674072265625,198.89791870117188,46.60072708129883,207.5052947998047,335.465576171875,250.83535766601562,80.70173645019531,271.4892883300781,103.6319580078125,155.28199768066406,250.42884826660156,353.4891052246094,353.0375061035156,161.05096435546875,364.78399658203125,78.27622985839844,63.20273971557617,92.30228424072266,78.7459716796875,633.5228881835938,77.79181671142578,199.95787048339844,172.51953125,522.4405517578125,121.63540649414062,68.56962585449219,140.82730102539062,414.184326171875,106.72528076171875,880.1932373046875,44.92002487182617,94.08860778808594,1382.0928955078125,74.26732635498047,71.89694213867188,128.6753387451172,399.57110595703125,242.48048400878906,120.11949920654297,465.8927917480469,203.64695739746094,46.63740158081055,217.24317932128906,68.45038604736328,334.5467224121094,61.12223815917969,91.17125701904297,463.72918701171875,246.1144561767578,276.6041259765625,160.5370330810547,273.88330078125,39.67649841308594,78.99885559082031,105.37711334228516,53.760581970214844,337.9336853027344,138.4702606201172,64.79108428955078,419.55755615234375,225.61502075195312,172.02069091796875,104.30242919921875,60.44510269165039,22.046958923339844,194.3439483642578,95.23589324951172,34.200904846191406,116.66517639160156,76.36842346191406,42.443214416503906,33.846031188964844,367.22149658203125,51.476722717285156,43.380821228027344,388.5284729003906,143.86773681640625,387.8563537597656,98.47512817382812,69.68002319335938,220.54942321777344,304.71441650390625,89.22105407714844,380.859375,112.94180297851562,586.2420654296875,117.6231460571289,80.08422088623047,128.5936737060547,82.51407623291016,122.2070083618164,337.1863708496094,48.11098098754883,61.104915618896484,107.35748291015625,78.55207824707031,533.26318359375,201.83956909179688,45.230228424072266,1689.9990234375,212.90939331054688,310.6605224609375,39.392845153808594,246.54330444335938,167.05865478515625,62.574851989746094,192.7505645751953,349.476806640625,73.71825408935547,404.78155517578125,129.50379943847656,195.53826904296875,189.4883270263672,101.33666229248047,183.87942504882812,91.89738464355469,68.2609634399414,93.61869049072266,51.62853240966797,166.2564697265625,55.47053909301758,81.41531372070312,275.6658630371094,243.5896453857422,267.2409973144531,175.2818145751953,228.302734375
2_org_4,467.546875,248.93768310546875,192.435791015625,59.81500244140625,209.99942016601562,282.58746337890625,236.38954162597656,64.13672637939453,203.3273468017578,104.54356384277344,167.776611328125,304.068603515625,346.61981201171875,446.86090087890625,149.58547973632812,365.03033447265625,74.53819274902344,56.53113555908203,82.32227325439453,72.88542175292969,599.5689086914062,71.81876373291016,196.64759826660156,168.69998168945312,545.2448120117188,108.31168365478516,68.69849395751953,137.6656494140625,409.9131774902344,163.89710998535156,930.1292114257812,42.2619514465332,121.15657806396484,1443.8662109375,70.8553466796875,89.76028442382812,143.82286071777344,375.3229064941406,242.87185668945312,86.72614288330078,487.7549133300781,216.34010314941406,36.12299346923828,187.20852661132812,61.81394958496094,315.6317138671875,79.05628967285156,111.41155242919922,429.233642578125,254.6014404296875,257.3736877441406,123.82547760009766,266.0262145996094,44.28816223144531,66.51939392089844,102.50614929199219,64.97633361816406,305.4517517089844,201.2875518798828,54.421775817871094,394.9071350097656,154.9295654296875,178.9945068359375,105.71319580078125,58.129730224609375,31.703996658325195,172.6542205810547,78.9239273071289,33.21498489379883,101.87290954589844,69.5218505859375,41.0214729309082,47.70188903808594,324.1883850097656,50.069515228271484,46.565067291259766,425.0079040527344,137.89903259277344,411.0452880859375,97.04914855957031,69.7381591796875,218.0131378173828,308.72943115234375,77.4502944946289,405.11456298828125,116.12610626220703,507.98736572265625,101.52017211914062,73.8801498413086,118.08384704589844,106.27635955810547,96.53864288330078,297.6796569824219,51.53190612792969,73.61344909667969,82.50064086914062,58.588218688964844,474.5435791015625,212.027099609375,49.43914031982422,1749.5328369140625,212.2156219482422,322.5895690917969,45.749305725097656,312.0809020996094,129.71926879882812,53.1729850769043,174.38034057617188,344.8601989746094,62.99666213989258,373.7131652832031,163.0103302001953,163.0849151611328,219.05613708496094,89.49697875976562,154.36058044433594,89.02197265625,104.96047973632812,127.07561492919922,37.237754821777344,165.87547302246094,45.6359748840332,76.63704681396484,292.08697509765625,222.8271484375,249.0981903076172,214.07553100585938,199.96717834472656
2_org_5,455.0295715332031,181.33218383789062,164.7661895751953,56.61337661743164,235.47784423828125,225.0430908203125,226.7711181640625,72.01799011230469,165.81309509277344,103.0974349975586,152.2825927734375,321.161376953125,291.56884765625,398.2147521972656,135.96495056152344,312.9681396484375,67.4765396118164,46.84899139404297,78.92761993408203,73.31397247314453,607.68017578125,66.34839630126953,204.3903045654297,158.7659454345703,463.3258972167969,110.92792510986328,69.1964111328125,127.24110412597656,375.23345947265625,142.83963012695312,846.3624267578125,45.81355667114258,143.62969970703125,1309.724853515625,65.70626068115234,90.13457489013672,161.14974975585938,362.673828125,241.52716064453125,95.40328979492188,503.4617004394531,183.6070556640625,40.634952545166016,186.29409790039062,51.893672943115234,314.7847900390625,77.16344451904297,110.66616821289062,406.84735107421875,239.00767517089844,246.4815216064453,116.7387466430664,271.0390625,43.39773941040039,73.6417465209961,94.89481353759766,91.84278106689453,289.14202880859375,193.59571838378906,53.59400939941406,349.1322937011719,130.0943603515625,171.4066925048828,108.4835205078125,51.48530197143555,22.193368911743164,171.81326293945312,76.47441101074219,34.732391357421875,84.03553771972656,74.96197509765625,43.98556137084961,64.50332641601562,272.6454772949219,41.3345832824707,45.2518424987793,419.9894104003906,135.2075653076172,378.43658447265625,97.72895050048828,53.98195266723633,212.20338439941406,322.284912109375,69.07157135009766,440.8802490234375,99.12997436523438,406.96392822265625,93.02483367919922,68.9361801147461,125.53778076171875,98.35469818115234,81.40045166015625,228.22323608398438,48.233848571777344,76.50716400146484,71.89253997802734,54.17827606201172,478.9961853027344,211.81130981445312,41.480594635009766,1689.9925537109375,207.51809692382812,317.30792236328125,50.896854400634766,320.0448913574219,130.77020263671875,46.88530349731445,163.9369659423828,293.3551330566406,62.4924201965332,297.66851806640625,175.9160919189453,132.9105987548828,189.8223114013672,73.72728729248047,167.36752319335938,106.3662109375,86.95713806152344,116.9128646850586,29.109580993652344,180.45143127441406,41.33099365234375,65.20175170898438,281.4877014160156,215.91001892089844,238.2100372314453,221.4678192138672,199.1702880859375
2_org_6,461.95672607421875,203.19485473632812,170.34368896484375,55.08123016357422,203.0673370361328,266.2488098144531,234.94699096679688,82.31802368164062,216.22384643554688,115.30827331542969,150.88829040527344,247.12826538085938,309.2040710449219,349.47894287109375,156.4559783935547,332.32696533203125,78.47029113769531,53.97853088378906,97.7167739868164,78.17359924316406,592.83251953125,80.1902084350586,199.04998779296875,174.860595703125,446.9126281738281,133.0971221923828,80.03643035888672,139.41928100585938,370.15289306640625,114.57028198242188,775.5318603515625,61.71120071411133,129.89732360839844,1183.752197265625,80.12257385253906,79.09609985351562,135.10421752929688,348.0043029785156,228.7015380859375,91.06796264648438,422.3184509277344,200.8415985107422,46.71487045288086,209.5683135986328,60.04750442504883,331.7196350097656,66.13060760498047,99.80308532714844,431.6661376953125,217.3079376220703,248.6465301513672,141.41275024414062,263.4537353515625,48.95502853393555,79.93231201171875,108.41282653808594,71.48172760009766,303.7165222167969,164.54823303222656,64.97998046875,344.6915588378906,178.9082794189453,155.3478546142578,114.74498748779297,57.857330322265625,18.85573959350586,194.77622985839844,94.35478973388672,37.360172271728516,100.38641357421875,78.31214141845703,41.029502868652344,51.015499114990234,305.8270568847656,52.06481170654297,44.88585662841797,394.20550537109375,151.9191131591797,385.8187561035156,94.11221313476562,68.07141876220703,212.8865966796875,274.23236083984375,85.61995697021484,409.05926513671875,105.29119873046875,490.560302734375,106.9525375366211,77.1373291015625,138.2805633544922,77.3048095703125,107.23655700683594,272.95159912109375,54.49262619018555,53.21803283691406,91.99703216552734,73.94424438476562,500.1905822753906,211.98240661621094,43.26470184326172,1555.2025146484375,199.10572814941406,299.5426940917969,53.16078567504883,271.00067138671875,148.9517822265625,50.744544982910156,186.48873901367188,307.4299621582031,73.78800201416016,325.19366455078125,162.92788696289062,171.42478942871094,176.42494201660156,90.34175872802734,192.540771484375,90.5339126586914,72.34882354736328,104.54022979736328,40.83209991455078,165.5767822265625,48.64336395263672,79.93128204345703,270.658203125,225.73097229003906,264.45245361328125,174.7525634765625,220.0485076904297
2_org_7,431.0335693359375,157.5623779296875,157.46141052246094,64.38371276855469,225.7637481689453,211.2499237060547,229.38291931152344,74.62921905517578,182.58041381835938,132.83558654785156,147.70584106445312,292.73577880859375,277.6681823730469,346.9424133300781,147.44314575195312,305.9397888183594,80.56210327148438,52.788578033447266,96.68046569824219,72.45508575439453,576.12841796875,81.97798919677734,181.86648559570312,164.01844787597656,405.37078857421875,129.9433135986328,92.15494537353516,153.28028869628906,326.65289306640625,129.35438537597656,710.2857055664062,79.81455993652344,161.70379638671875,1071.1790771484375,89.53306579589844,86.69938659667969,138.84327697753906,327.358154296875,205.9434814453125,91.59922790527344,431.4557189941406,194.14686584472656,45.876312255859375,181.9703369140625,60.95504379272461,277.7718505859375,74.9592056274414,98.55000305175781,412.1622009277344,200.03240966796875,223.6368408203125,115.79501342773438,240.3785858154297,62.364620208740234,72.37274169921875,117.38448333740234,102.82574462890625,280.5937805175781,190.43260192871094,68.55961608886719,295.54461669921875,145.31602478027344,140.8282470703125,126.5728759765625,46.9361457824707,20.906858444213867,167.9029541015625,86.99339294433594,42.162837982177734,90.88346099853516,72.12238311767578,39.90126037597656,67.11221313476562,227.47586059570312,63.661163330078125,49.4088249206543,447.66900634765625,163.79135131835938,346.8559875488281,87.98377990722656,83.73685455322266,191.9605712890625,252.5894775390625,94.10760498046875,394.8746337890625,104.93120574951172,365.5408935546875,94.62578582763672,76.39236450195312,122.48713684082031,76.42382049560547,98.806640625,221.16249084472656,73.30030059814453,62.55937194824219,80.06000518798828,64.46783447265625,432.19189453125,215.8218994140625,53.05254364013672,1506.229248046875,182.44418334960938,251.66319274902344,54.13348388671875,278.36029052734375,124.4697036743164,32.30779266357422,173.51454162597656,277.1660461425781,69.10833740234375,281.1517639160156,181.5216827392578,143.39349365234375,170.38035583496094,96.39584350585938,171.94659423828125,100.93318176269531,83.80754852294922,111.18515014648438,38.15609359741211,183.80767822265625,42.79381561279297,90.29754638671875,278.5915832519531,180.6805419921875,268.1983947753906,207.34298706054688,179.633544921875
2_org_8,479.5047912597656,208.10186767578125,203.69915771484375,47.99729919433594,216.87005615234375,313.7178039550781,246.4964141845703,83.90203857421875,246.6239471435547,98.50323486328125,162.5983123779297,305.4082946777344,343.203125,367.25860595703125,171.0621795654297,378.1825866699219,78.0263900756836,62.62591552734375,87.74361419677734,84.91008758544922,665.25048828125,73.0465087890625,200.7967529296875,167.65579223632812,523.41845703125,124.16159057617188,67.70664978027344,130.46250915527344,424.2941589355469,117.26576232910156,892.8392944335938,41.95758819580078,94.4284439086914,1439.9576416015625,68.45817565917969,77.39807891845703,132.97203063964844,400.60205078125,250.98892211914062,109.3952865600586,509.8087463378906,210.68679809570312,48.15081787109375,215.1562957763672,69.33848571777344,342.80706787109375,66.94355010986328,101.31392669677734,468.71905517578125,260.725341796875,285.94921875,151.27928161621094,269.4312744140625,35.295249938964844,86.19847869873047,100.31494140625,38.76247787475586,345.3806457519531,152.21990966796875,59.023860931396484,413.3933410644531,195.2639923095703,178.55191040039062,103.94947814941406,64.84204864501953,24.286832809448242,196.42462158203125,93.05461120605469,35.49159622192383,112.21669006347656,73.0863265991211,39.482791900634766,33.05290222167969,357.933349609375,43.688507080078125,47.27776336669922,395.4397277832031,140.79568481445312,389.3890380859375,96.80648803710938,58.44503402709961,230.8394775390625,323.08465576171875,82.29132080078125,385.41558837890625,111.07526397705078,555.4520874023438,118.27574920654297,77.85952758789062,131.38357543945312,90.17845153808594,114.63983154296875,320.2344970703125,41.89368438720703,71.42948913574219,96.63706970214844,78.01148986816406,520.8207397460938,204.45294189453125,41.853878021240234,1769.1162109375,220.8120880126953,322.02496337890625,45.87392807006836,266.2681579589844,163.36691284179688,58.88839340209961,168.02838134765625,349.8456115722656,75.13442993164062,390.324951171875,131.64419555664062,193.71888732910156,195.53094482421875,89.36321258544922,183.1458282470703,91.3725357055664,83.69984436035156,103.87167358398438,43.16767883300781,166.9349365234375,51.79693603515625,73.69467163085938,276.23187255859375,233.4012451171875,262.2044677734375,210.38612365722656,241.09861755371094
2_org_9,460.30023193359375,254.54852294921875,185.99440002441406,47.783321380615234,208.6171112060547,318.4406433105469,252.8685302734375,82.04651641845703,263.0963134765625,93.24918365478516,150.48464965820312,259.45928955078125,346.6221008300781,375.4292907714844,155.9776611328125,368.4132385253906,75.71609497070312,53.894840240478516,85.45816802978516,78.68187713623047,601.7235107421875,70.39981842041016,195.99119567871094,163.5575714111328,516.797119140625,117.6771240234375,65.33087921142578,126.91806030273438,356.4931945800781,121.92119598388672,876.304443359375,45.96638870239258,130.47474670410156,1310.483154296875,67.17623138427734,70.99015808105469,151.57012939453125,372.64508056640625,234.07827758789062,102.52381896972656,455.9045104980469,199.7075958251953,46.806495666503906,206.02037048339844,64.50959777832031,335.3758850097656,56.92743682861328,85.51622009277344,435.00653076171875,233.95816040039062,256.38671875,147.94509887695312,277.83880615234375,36.98932647705078,82.75428009033203,99.94395446777344,66.53952026367188,323.3966064453125,165.18138122558594,59.77712631225586,387.32086181640625,213.7890167236328,163.2090301513672,93.74434661865234,60.92411804199219,25.51127052307129,186.8138885498047,89.24632263183594,31.32204818725586,114.30175018310547,72.2065200805664,37.34734344482422,50.68347930908203,342.7509460449219,44.593605041503906,41.129581451416016,402.4261779785156,128.30633544921875,391.26995849609375,89.9867172241211,59.39186477661133,214.19595336914062,299.1365051269531,81.50151824951172,400.8023376464844,108.9419174194336,556.66796875,120.22810363769531,76.2733383178711,130.7025604248047,82.90673065185547,113.16674041748047,326.3219299316406,41.243255615234375,63.36071014404297,100.32330322265625,76.94843292236328,500.8339538574219,190.07174682617188,41.71388626098633,1603.25146484375,210.21067810058594,298.0075378417969,39.65850067138672,268.0958557128906,166.3368377685547,59.83078384399414,190.77146911621094,329.9788513183594,69.2411117553711,380.35968017578125,148.56483459472656,179.9991455078125,189.79786682128906,86.33120727539062,171.314453125,100.46143341064453,84.90426635742188,107.04639434814453,52.975730895996094,168.03822326660156,51.37208557128906,73.90592193603516,278.71990966796875,237.486083984375,252.1429443359375,171.92735290527344,227.23129272460938
2_sim_0,393.2717590332031,208.69639587402344,148.18731689453125,44.85463333129883,215.15577697753906,216.10598754882812,229.66619873046875,62.48036575317383,110.18360137939453,97.97296142578125,169.03680419921875,218.0952911376953,275.8531494140625,271.32470703125,158.6605682373047,252.34207153320312,74.23353576660156,40.71868896484375,105.58270263671875,70.20600128173828,532.93017578125,75.60677337646484,190.839599609375,150.61669921875,416.68487548828125,137.92910766601562,65.33983612060547,117.15950012207031,427.9216613769531,90.31145477294922,745.3682250976562,56.98031997680664,149.24082946777344,1192.56884765625,77.31107330322266,72.27362060546875,124.66532135009766,349.3254089355469,253.3397216796875,98.98114776611328,422.6061096191406,208.689697265625,39.237945556640625,226.09226989746094,50.210289001464844,299.19085693359375,61.30295944213867,74.58145141601562,363.7424621582031,239.49070739746094,205.70860290527344,108.39888763427734,241.1478729248047,36.358699798583984,74.15632629394531,86.0392837524414,70.94478607177734,261.6852722167969,164.86068725585938,62.1747932434082,355.3658447265625,117.99065399169922,162.50123596191406,94.68730163574219,38.252769470214844,4.445891380310059,167.32498168945312,78.50433349609375,20.87998390197754,100.11107635498047,75.53143310546875,41.03902816772461,61.67140197753906,241.98301696777344,51.92808151245117,40.115760803222656,436.39166259765625,151.8262939453125,289.6615295410156,75.36766052246094,61.365203857421875,210.75184631347656,269.7733154296875,85.41543579101562,409.705078125,89.1470947265625,335.8589782714844,69.46990966796875,74.43685150146484,118.4650650024414,56.208335876464844,103.35577392578125,229.48898315429688,43.01469802856445,47.76408386230469,88.96659851074219,54.324310302734375,511.7989807128906,199.4759521484375,37.48548126220703,1577.493896484375,184.14512634277344,297.238525390625,39.2006721496582,277.1022644042969,120.66044616699219,35.69060516357422,175.03338623046875,355.43511962890625,74.92461395263672,249.47792053222656,156.0828094482422,109.77577209472656,171.32725524902344,94.34769439697266,144.04531860351562,129.0946502685547,46.55183410644531,74.8930435180664,27.9639835357666,205.83351135253906,40.52376174926758,74.90555572509766,251.09815979003906,225.8906707763672,227.5370330810547,159.8446502685547,133.2329864501953
2_sim_1,448.43328857421875,320.8126220703125,178.3929443359375,40.74089431762695,202.4961700439453,307.0036315917969,265.829345703125,64.33252716064453,151.60166931152344,93.83501434326172,182.57669067382812,245.2550811767578,366.234375,347.8358459472656,174.73468017578125,319.04254150390625,72.33932495117188,46.187408447265625,106.69631958007812,70.62994384765625,605.1895141601562,81.74547576904297,246.91757202148438,157.5768280029297,553.0057983398438,139.96823120117188,59.4991569519043,101.4112548828125,528.9463500976562,97.31368255615234,893.190673828125,42.46978759765625,83.1551742553711,1473.77099609375,68.47035217285156,74.03239440917969,134.16981506347656,417.8675842285156,295.2016906738281,125.53023529052734,487.1209716796875,239.2183837890625,35.95989990234375,253.33773803710938,50.060028076171875,390.96026611328125,59.51958084106445,83.97819519042969,403.5769958496094,282.33050537109375,229.04763793945312,119.44618225097656,296.2892761230469,32.07867431640625,77.39083099365234,87.78044128417969,28.701217651367188,302.8299865722656,164.61766052246094,55.235904693603516,477.9471130371094,149.4066619873047,185.78341674804688,86.21170806884766,43.016273498535156,9.887100219726562,205.55093383789062,84.3276138305664,20.023591995239258,124.10018920898438,80.27766418457031,38.32801818847656,43.3221549987793,317.6722412109375,41.48947525024414,35.76359558105469,404.83880615234375,147.86085510253906,355.5909729003906,81.54912567138672,49.1817741394043,222.2640380859375,330.4918212890625,75.74201965332031,436.7603759765625,98.7553482055664,446.9883728027344,75.60323333740234,70.07527160644531,124.94804382324219,78.28138732910156,128.2508087158203,315.9017333984375,36.47209930419922,42.90898132324219,111.50233459472656,59.10066604614258,608.8070678710938,216.6263427734375,42.87520980834961,1769.736083984375,222.18093872070312,346.2596130371094,37.122562408447266,308.52947998046875,137.331787109375,50.455657958984375,206.12762451171875,434.2225036621094,73.60692596435547,330.5722961425781,152.2580108642578,119.48182678222656,230.4311065673828,86.77838897705078,162.2668914794922,119.16191864013672,56.83502197265625,72.65363311767578,45.82529830932617,187.24624633789062,45.47355270385742,67.66700744628906,274.5596618652344,293.95440673828125,214.31289672851562,149.74951171875,176.8536376953125
2_sim_2,457.95086669921875,252.9992218017578,170.7593994140625,33.60004425048828,202.3618621826172,269.2030944824219,244.93113708496094,68.43400573730469,172.0150604248047,98.662109375,191.35076904296875,213.7697296142578,305.90576171875,306.81201171875,179.9441375732422,302.8918151855469,79.94195556640625,38.426185607910156,119.19942474365234,76.54296112060547,613.64208984375,81.76514434814453,229.64207458496094,155.5977020263672,463.4064636230469,154.2695770263672,66.05543518066406,117.15205383300781,481.3526306152344,85.67451477050781,797.8471069335938,42.120235443115234,71.07019805908203,1349.8548583984375,77.78958892822266,61.563926696777344,107.39250183105469,384.31011962890625,302.7383117675781,110.9615249633789,467.44891357421875,237.96372985839844,37.44632339477539,295.3080749511719,56.54389190673828,379.13916015625,63.101444244384766,78.0705795288086,428.722900390625,251.94741821289062,256.8028259277344,130.38299560546875,261.7292785644531,30.712717056274414,83.73412322998047,84.23023223876953,26.42875099182129,295.1003723144531,158.10391235351562,59.55051040649414,394.8653564453125,166.9952392578125,164.4842071533203,83.55096435546875,57.13825225830078,4.234273910522461,188.969970703125,94.52888488769531,27.27151107788086,119.96449279785156,98.83617401123047,38.812950134277344,36.8775520324707,317.1767578125,48.34440612792969,38.063079833984375,361.73590087890625,149.43894958496094,336.5479431152344,80.40409088134766,63.086708068847656,243.94395446777344,303.7441101074219,86.82099151611328,429.2344055175781,94.04112243652344,431.3886413574219,93.12061309814453,74.0101318359375,130.92886352539062,53.76643753051758,126.19099426269531,287.3218994140625,40.621986389160156,36.714664459228516,105.93462371826172,71.5208969116211,657.8851928710938,230.26705932617188,38.5273551940918,1831.55224609375,210.77285766601562,336.8587341308594,41.764183044433594,264.35858154296875,148.42800903320312,55.97041320800781,178.3148651123047,388.7911071777344,83.18951416015625,280.26953125,149.1134033203125,124.68518829345703,191.64309692382812,98.65229034423828,177.9068145751953,144.58151245117188,40.903656005859375,64.33602142333984,41.57124710083008,192.5631103515625,51.19456481933594,81.00782012939453,222.88442993164062,302.4046630859375,237.61355590820312,138.50900268554688,165.64173889160156
2_sim_3,473.082275390625,233.44972229003906,157.71461486816406,35.33002471923828,203.73776245117188,242.28353881835938,248.87969970703125,72.05609893798828,161.258056640625,105.05106353759766,196.27969360351562,178.2761688232422,289.91705322265625,298.2655029296875,155.9994659423828,266.526123046875,83.01446533203125,39.19108963012695,127.5821304321289,78.49713134765625,597.5901489257812,83.5250244140625,228.0113525390625,155.47476196289062,430.9649353027344,163.05245971679688,64.91653442382812,136.78465270996094,433.3351745605469,86.70222473144531,760.169189453125,42.78725051879883,68.04279327392578,1291.64111328125,80.74832916259766,62.028282165527344,97.84062957763672,384.6816711425781,328.8769836425781,113.74089050292969,471.7928161621094,232.63978576660156,35.071895599365234,323.8114929199219,58.08254623413086,394.8888854980469,67.37230682373047,75.12173461914062,447.2074279785156,225.0031280517578,271.4150085449219,139.85147094726562,256.1643981933594,31.759096145629883,79.12480926513672,79.11995697021484,25.130014419555664,287.20477294921875,157.40565490722656,66.37417602539062,368.2053527832031,165.9302520751953,154.60850524902344,87.52135467529297,56.09690475463867,3.8536064624786377,196.06153869628906,95.2126235961914,23.911346435546875,115.25177001953125,108.4558334350586,42.74171829223633,31.878662109375,328.0513916015625,55.47072982788086,38.00761795043945,350.03448486328125,154.95120239257812,345.8779602050781,79.11505126953125,67.34072875976562,243.37364196777344,328.1845397949219,91.7192153930664,437.09405517578125,88.38017272949219,440.40850830078125,93.8680419921875,80.04580688476562,117.07656860351562,48.538490295410156,116.87019348144531,269.7868957519531,38.773841857910156,33.297027587890625,99.64525604248047,66.88553619384766,664.9227294921875,231.21664428710938,35.475093841552734,1947.48193359375,196.5589599609375,380.9396057128906,43.923892974853516,250.0931854248047,151.0504150390625,54.46144104003906,174.92852783203125,388.03582763671875,87.90641021728516,232.913818359375,150.2857666015625,140.7943572998047,179.40525817871094,106.02729034423828,191.4960479736328,167.7866973876953,39.909576416015625,56.1405143737793,39.59178161621094,199.54356384277344,48.00271987915039,86.69755554199219,210.29635620117188,298.6162109375,274.7540283203125,150.83741760253906,180.53289794921875
2_sim_4,451.36492919921875,257.0094909667969,171.4243927001953,36.779537200927734,186.39865112304688,266.94091796875,253.64520263671875,64.30733489990234,148.9300994873047,99.48825073242188,191.38259887695312,203.98397827148438,296.2321472167969,321.7066650390625,162.0165252685547,285.5461120605469,80.06414031982422,38.07099151611328,112.71224975585938,71.97053527832031,596.722900390625,82.46407318115234,221.37472534179688,155.52088928222656,466.71575927734375,146.6582489013672,56.8874626159668,113.73786163330078,464.90362548828125,87.45120239257812,824.9893188476562,40.80011749267578,73.05548858642578,1384.995849609375,71.00872039794922,65.8837890625,104.89012908935547,404.59796142578125,291.5451965332031,100.3874740600586,448.8384094238281,235.6077880859375,32.171356201171875,283.7147216796875,47.84928894042969,376.9088134765625,61.47645950317383,75.37191009521484,418.334228515625,258.6980895996094,245.17665100097656,131.12843322753906,261.3480529785156,28.04395294189453,76.18891143798828,77.14653778076172,26.817031860351562,290.03369140625,153.90069580078125,57.86735534667969,394.40277099609375,141.07850646972656,178.44679260253906,81.4645004272461,49.979854583740234,3.4961578845977783,189.07974243164062,84.76236724853516,17.698265075683594,114.27848052978516,98.41205596923828,39.18074417114258,36.605072021484375,318.4222412109375,47.564308166503906,31.34200096130371,366.4343566894531,147.832763671875,353.1324462890625,78.23575592041016,50.380611419677734,233.6553497314453,298.1210021972656,77.91576385498047,419.5597229003906,90.52421569824219,435.6068115234375,90.96147918701172,73.21508026123047,129.021484375,49.545249938964844,111.21556091308594,302.2637023925781,39.006011962890625,37.54323196411133,101.3985595703125,62.05289840698242,635.19677734375,220.3448028564453,41.053428649902344,1838.55224609375,199.93463134765625,341.5599060058594,41.137901306152344,259.37213134765625,135.89877319335938,51.52446746826172,177.93539428710938,406.9563903808594,85.52327728271484,282.8942565917969,140.55191040039062,126.52483367919922,193.21864318847656,86.77754974365234,179.30970764160156,123.09638214111328,39.16571807861328,64.1451187133789,36.49266815185547,188.1759796142578,51.43193054199219,68.92987823486328,238.29791259765625,288.07647705078125,240.83624267578125,136.74786376953125,173.5427703857422
2_sim_5,462.0683898925781,272.5651550292969,177.5440216064453,35.65266799926758,211.43914794921875,268.9720458984375,263.51507568359375,69.52964782714844,157.64939880371094,100.58357238769531,193.46612548828125,216.09446716308594,316.3442687988281,313.47711181640625,176.3168487548828,303.9688415527344,79.82986450195312,45.26731872558594,111.67247009277344,78.03630065917969,616.6560668945312,81.29525756835938,239.04689025878906,155.12400817871094,479.3268127441406,144.7135467529297,60.53029251098633,123.21553802490234,506.28179931640625,86.41937255859375,825.9769897460938,40.163597106933594,72.41352081298828,1397.0074462890625,72.74166107177734,64.7104263305664,113.21127319335938,372.9276428222656,322.2978515625,124.92574310302734,493.86370849609375,235.91908264160156,36.94132995605469,294.82684326171875,56.66469192504883,379.96044921875,66.65902709960938,79.9660415649414,439.3697509765625,259.2069396972656,265.4085998535156,140.05694580078125,274.5191345214844,30.373355865478516,79.54313659667969,82.29360961914062,27.023672103881836,308.3015441894531,164.34544372558594,59.26917266845703,411.8907165527344,163.0547332763672,172.26121520996094,82.92044830322266,53.70561599731445,6.224339008331299,189.47640991210938,92.7578125,22.942657470703125,112.20883178710938,98.52483367919922,40.324058532714844,35.09633255004883,335.05157470703125,49.11985778808594,39.08306884765625,367.9963684082031,151.60098266601562,351.3825988769531,83.67163848876953,55.819732666015625,241.64154052734375,332.56585693359375,79.13606262207031,435.3047790527344,94.45245361328125,459.663818359375,92.89038848876953,77.72063446044922,126.61898803710938,58.578285217285156,123.87235260009766,282.168701171875,40.3028678894043,42.23996353149414,96.11741638183594,67.95733642578125,643.2803955078125,226.70802307128906,40.00189971923828,1867.342041015625,210.10195922851562,370.7652587890625,43.359256744384766,275.6482849121094,149.22396850585938,53.516014099121094,184.49818420410156,373.633056640625,86.54902648925781,286.36383056640625,154.2167510986328,138.25946044921875,199.55014038085938,95.37825775146484,181.8873291015625,164.86329650878906,48.547122955322266,64.53507995605469,40.354148864746094,199.31130981445312,50.82771682739258,72.6407699584961,247.9044189453125,298.712158203125,251.02610778808594,148.1380615234375,185.94505310058594
