,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19,vec20,vec21,vec22,vec23,vec24,vec25,vec26,vec27,vec28,vec29,vec30,vec31,vec32,vec33,vec34,vec35,vec36,vec37,vec38,vec39,vec40,vec41,vec42,vec43,vec44,vec45,vec46,vec47,vec48,vec49,vec50,vec51,vec52,vec53,vec54,vec55,vec56,vec57,vec58,vec59,vec60,vec61,vec62,vec63,vec64,vec65,vec66,vec67,vec68,vec69,vec70,vec71,vec72,vec73,vec74,vec75,vec76,vec77,vec78,vec79,vec80,vec81,vec82,vec83,vec84,vec85,vec86,vec87,vec88,vec89,vec90,vec91,vec92,vec93,vec94,vec95,vec96,vec97,vec98,vec99,vec100,vec101,vec102,vec103,vec104,vec105,vec106,vec107,vec108,vec109,vec110,vec111,vec112,vec113,vec114,vec115,vec116,vec117,vec118,vec119,vec120,vec121,vec122,vec123,vec124,vec125,vec126,vec127,vec128,vec129,vec130,vec131,vec132,vec133,vec134,vec135,vec136,vec137,vec138,vec139,vec140,vec141,vec142,vec143,vec144,vec145,vec146,vec147,vec148,vec149,vec150,vec151,vec152,vec153,vec154,vec155,vec156,vec157,vec158,vec159,vec160,vec161,vec162,vec163,vec164,vec165,vec166,vec167,vec168,vec169,vec170,vec171,vec172,vec173,vec174,vec175,vec176,vec177,vec178,vec179,vec180,vec181,vec182,vec183,vec184,vec185,vec186,vec187,vec188,vec189,vec190,vec191,vec192,vec193,vec194,vec195,vec196,vec197,vec198,vec199,vec200,vec201,vec202,vec203,vec204,vec205,vec206,vec207,vec208,vec209,vec210,vec211,vec212,vec213,vec214,vec215,vec216,vec217,vec218,vec219,vec220,vec221,vec222,vec223,vec224,vec225,vec226,vec227,vec228,vec229,vec230,vec231,vec232,vec233,vec234,vec235,vec236,vec237,vec238,vec239,vec240,vec241,vec242,vec243,vec244,vec245,vec246,vec247,vec248,vec249,vec250,vec251,vec252,vec253,vec254,vec255,vec256
1_org_0,1895.528076171875,1387.745361328125,1170.1058349609375,46.571136474609375,59.369171142578125,330.1567687988281,103.2718734741211,1172.786865234375,221.36846923828125,5795.8525390625,576.9185791015625,720.13134765625,806.8132934570312,141.12596130371094,142.7694549560547,500.42047119140625,777.643798828125,546.1505737304688,1231.697021484375,368.9022521972656,696.3063354492188,1274.6806640625,1827.463623046875,116.47181701660156,930.49609375,2745.336669921875,1582.013916015625,1770.2557373046875,54.17076873779297,9.620759010314941,273.2900085449219,2036.8602294921875,155.18345642089844,376.9664001464844,168.81158447265625,596.6063842773438,383.15716552734375,1342.337158203125,136.14170837402344,79.19877624511719,318.3780517578125,411.44049072265625,2575.34375,342.8913879394531,701.0516357421875,674.0621948242188,445.56591796875,269.0340576171875,1584.05615234375,3716.656982421875,392.0783386230469,124.29155731201172,411.5606689453125,384.1842346191406,305.300537109375,858.1190185546875,354.3111572265625,389.6232604980469,723.0357055664062,124.04217529296875,724.7545166015625,455.4557189941406,822.754638671875,1205.947021484375,458.4485778808594,91.73831176757812,1832.543212890625,212.62091064453125,443.8064270019531,569.3923950195312,601.3320922851562,4523.490234375,657.236572265625,1113.2373046875,1846.057861328125,899.1470947265625,1267.9876708984375,4927.06005859375,108.6294174194336,2184.539794921875,667.1898803710938,964.5672607421875,3982.75244140625,225.20260620117188,174.72885131835938,421.1087341308594,2639.461669921875,867.72607421875,138.115478515625,328.07073974609375,586.353515625,268.494873046875,174.9805145263672,1028.7030029296875,402.03582763671875,187.94532775878906,53.5627326965332,134.74562072753906,78.19091033935547,1161.6767578125,781.4860229492188,138.37945556640625,379.19635009765625,1206.048583984375,3026.206298828125,767.6223754882812,410.2093505859375,128.10287475585938,252.4395751953125,970.8325805664062,281.81964111328125,1906.340576171875,783.4468383789062,321.7535705566406,217.97377014160156,60.13508605957031,117.70191955566406,3179.214599609375,175.97877502441406,419.36663818359375,1624.0670166015625,312.84515380859375,823.5167236328125,324.4732666015625,121.74478912353516,494.0640563964844,346.6226806640625,402.6062316894531,386.0545654296875,578.7413940429688,1100.255859375,453.9460754394531,525.3836669921875,252.26954650878906,407.93109130859375,137.8370361328125,232.42967224121094,1137.3702392578125,249.4580841064453,241.4774627685547,57.105533599853516,142.00015258789062,403.3300476074219,902.0349731445312,178.84071350097656,141.2426300048828,663.3826293945312,1250.555908203125,2188.235595703125,141.00914001464844,117.17035675048828,1173.1561279296875,1122.6484375,923.8980102539062,533.40673828125,265.4809265136719,270.0744323730469,92.98466491699219,582.796142578125,727.6930541992188,66.1672592163086,455.1090087890625,753.5596923828125,857.203125,219.6239776611328,791.96142578125,624.731201171875,1449.3780517578125,243.42225646972656,48.3132209777832,630.1581420898438,3999.499755859375,313.24359130859375,354.9334716796875,240.97669982910156,169.0152130126953,44.26577377319336,143.2915802001953,1296.9921875,345.63922119140625,543.3324584960938,604.6209106445312,163.5673065185547,2802.14306640625,577.5921020507812,353.54632568359375,225.747314453125,381.4786682128906,340.2109069824219,1065.4986572265625,225.3986358642578,222.0924530029297,294.9214782714844,2721.429931640625,3030.00830078125,1306.8306884765625,179.5155029296875,67.97999572753906,349.0534973144531,451.51171875,438.2830810546875,1679.3902587890625,54.24971008300781,565.7130126953125,506.3640441894531,352.1899719238281,428.7763977050781,795.3750610351562,204.1035614013672,28.150365829467773,902.593994140625,107.38444519042969,346.1784973144531,1165.6246337890625,667.4205322265625,674.9046630859375,1174.5413818359375,239.4423828125,647.4008178710938,1106.7493896484375,156.12693786621094,224.61570739746094,1861.071533203125,2168.534423828125,2420.874755859375,874.765380859375,703.7578125,129.83663940429688,865.0065307617188,700.8275756835938,80.81536102294922,1297.5269775390625,3772.843017578125,28.188629150390625,1843.38818359375,620.7921142578125,253.1565704345703,1994.7327880859375,107.12049865722656,865.6611938476562,79.21382904052734,371.6248779296875,1688.2857666015625,337.5827941894531,189.6577606201172,486.1330261230469,809.5770874023438,68.9545669555664,114.20515441894531,561.1768188476562,1649.92431640625,599.3770141601562,546.59912109375,3666.866943359375,99.55632019042969,459.7300720214844
1_org_1,2502.23828125,1709.1343994140625,1134.0870361328125,60.65179443359375,92.13125610351562,331.1890563964844,142.792724609375,1061.313720703125,247.62388610839844,5680.74853515625,615.6556396484375,976.9307250976562,705.777587890625,156.03602600097656,194.11276245117188,693.023193359375,732.19580078125,685.8681640625,1335.0177001953125,485.81488037109375,666.5341186523438,1212.70263671875,1590.7379150390625,148.76805114746094,734.8406372070312,2743.472900390625,1372.38427734375,1760.459228515625,75.17474365234375,14.797771453857422,336.3299865722656,1717.6973876953125,178.77407836914062,269.0170593261719,182.962158203125,803.1757202148438,459.1689147949219,1364.4136962890625,187.92662048339844,134.92642211914062,377.5763244628906,505.6758117675781,2747.7490234375,469.0410461425781,763.6106567382812,615.7012329101562,593.3265991210938,385.8485412597656,1346.05224609375,4063.005859375,392.5063781738281,159.9418182373047,502.0860900878906,511.33837890625,373.1985778808594,855.026123046875,548.6566772460938,462.13323974609375,648.5919189453125,177.8140869140625,643.3782348632812,568.7293701171875,1022.4044189453125,1306.233642578125,552.6376953125,130.605224609375,1765.9649658203125,222.67642211914062,499.36865234375,664.0655517578125,434.9940490722656,4016.598876953125,666.3121948242188,994.1466064453125,2106.22021484375,807.12548828125,1253.618896484375,5458.40625,171.88685607910156,2480.493896484375,708.3770141601562,1166.973388671875,3920.22705078125,310.4560241699219,229.46322631835938,411.5061340332031,2341.71923828125,805.4969482421875,198.08920288085938,552.9841918945312,806.3602294921875,367.0450134277344,195.54396057128906,979.7469482421875,467.6947937011719,249.5154266357422,67.6632080078125,187.33743286132812,105.13713073730469,1221.693359375,836.44091796875,206.79721069335938,592.5630493164062,1219.47216796875,3152.9033203125,693.4442138671875,549.8548583984375,186.8212432861328,250.54605102539062,1006.744873046875,423.69140625,2111.191162109375,798.4529418945312,415.05078125,294.2073059082031,115.66478729248047,165.6523895263672,3096.40380859375,244.58958435058594,627.26904296875,1777.2158203125,383.2757873535156,949.7904052734375,439.7488098144531,208.5848388671875,693.3101806640625,408.1905822753906,518.0556640625,569.1695556640625,663.8784790039062,1139.8856201171875,629.6767578125,465.8342590332031,393.7839660644531,389.8988037109375,174.9907684326172,345.16326904296875,1037.64208984375,331.58917236328125,251.7271728515625,69.8370361328125,221.8310089111328,467.18585205078125,746.1632080078125,212.81158447265625,222.61048889160156,885.347900390625,1133.3951416015625,2377.787841796875,186.06326293945312,165.34332275390625,979.0009765625,946.1365356445312,917.52294921875,721.6036987304688,386.63421630859375,317.61181640625,143.05584716796875,656.5650024414062,797.6151123046875,79.5937728881836,406.73883056640625,852.7402954101562,758.8192749023438,234.09303283691406,952.269775390625,407.18646240234375,1429.136962890625,304.59503173828125,62.06632995605469,749.78955078125,3537.97900390625,240.923828125,508.1967468261719,372.36102294921875,194.3959197998047,122.07843017578125,132.13088989257812,1257.9290771484375,486.9358215332031,589.9799194335938,544.9139404296875,248.42539978027344,2220.26123046875,551.3828735351562,422.4691162109375,321.0508728027344,370.03741455078125,441.8577880859375,1074.8057861328125,192.28164672851562,286.0666809082031,455.2305603027344,2579.866943359375,2915.149169921875,1282.3919677734375,227.85292053222656,81.28856658935547,469.2588806152344,322.42462158203125,481.347900390625,1916.745849609375,157.55706787109375,581.43798828125,595.92724609375,491.12799072265625,496.7692565917969,686.2371826171875,264.02764892578125,46.1727180480957,1128.53759765625,191.14198303222656,419.87530517578125,1427.5341796875,836.6351318359375,879.3987426757812,946.1377563476562,296.0685729980469,754.5885009765625,948.2944946289062,204.57765197753906,273.9264221191406,1567.1961669921875,2072.61328125,2320.6767578125,955.5991821289062,786.7034301757812,153.8242950439453,877.4793701171875,839.0564575195312,120.9989242553711,1261.9979248046875,3250.788818359375,34.22782897949219,1404.08642578125,586.998046875,319.9728698730469,2179.835205078125,148.69590759277344,666.8944702148438,116.95311737060547,512.4435424804688,1757.5860595703125,397.672607421875,198.86160278320312,593.3955688476562,762.7080078125,91.73377990722656,156.89422607421875,722.5484619140625,1342.8297119140625,642.6939697265625,707.40478515625,3356.9638671875,120.46255493164062,596.7059936523438
1_org_2,2330.03173828125,1742.7838134765625,1326.7100830078125,59.30136489868164,135.5752716064453,347.5296630859375,152.16864013671875,714.1720581054688,220.59327697753906,5594.92578125,559.3009643554688,1146.74951171875,681.47802734375,129.60362243652344,131.68572998046875,664.4666137695312,835.9895629882812,779.6857299804688,1164.63330078125,576.9110107421875,558.56005859375,1175.1090087890625,1546.9451904296875,129.4676971435547,718.0675048828125,3017.657958984375,1341.765625,1818.3880615234375,82.15547943115234,59.74650192260742,336.7574462890625,1862.42822265625,116.91273498535156,230.0323028564453,178.615478515625,789.7348022460938,502.8047180175781,1368.49169921875,178.7993927001953,287.92333984375,289.6534118652344,547.9276123046875,2652.929443359375,405.1228332519531,721.2460327148438,505.791015625,472.3996276855469,458.54608154296875,1298.585693359375,4157.1630859375,394.9265441894531,137.4325714111328,576.8313598632812,454.4219055175781,353.00921630859375,862.4486083984375,316.9398193359375,481.9776916503906,542.3060302734375,217.38861083984375,647.1630249023438,610.6917114257812,1287.9454345703125,1349.2630615234375,471.267822265625,119.56464385986328,1927.6767578125,248.0369110107422,465.9160461425781,713.210693359375,394.2757568359375,4182.34619140625,572.9017333984375,987.6353759765625,2372.484130859375,705.8060302734375,1415.3935546875,5849.7607421875,129.9364471435547,2695.701171875,794.9916381835938,1103.62548828125,4292.87158203125,340.74951171875,238.4384765625,354.014404296875,2339.470703125,622.2011108398438,91.25615692138672,758.2841186523438,725.0747680664062,347.5457458496094,231.4787139892578,871.6272583007812,468.5640869140625,245.49478149414062,78.201904296875,196.7276611328125,190.47311401367188,1324.4796142578125,924.5628051757812,161.59642028808594,630.5542602539062,1099.063720703125,3267.6875,808.7448120117188,671.088623046875,137.1083221435547,223.7100372314453,1032.6097412109375,340.54962158203125,2144.021728515625,778.1976928710938,405.44110107421875,253.83456420898438,214.35525512695312,162.7146759033203,3079.605224609375,257.1749572753906,324.4255065917969,1929.5718994140625,357.3094177246094,954.492919921875,305.57855224609375,308.8900146484375,651.3864135742188,406.5301208496094,378.7511291503906,600.5123291015625,674.238037109375,1057.78369140625,609.3863525390625,495.7110595703125,321.1857604980469,347.0759582519531,136.70062255859375,374.8178405761719,1052.806884765625,294.83172607421875,252.24923706054688,44.061607360839844,371.1741027832031,468.72576904296875,798.007080078125,247.8044891357422,190.99575805664062,867.46875,1256.01806640625,2524.6923828125,213.10806274414062,181.1201934814453,997.9989013671875,1083.818115234375,1133.34619140625,709.179443359375,219.0581817626953,350.7109375,148.1890106201172,666.8728637695312,777.9484252929688,73.8667984008789,376.17523193359375,833.4522705078125,607.8213500976562,161.53416442871094,1066.7027587890625,443.8913879394531,1532.005126953125,290.2578125,62.40486526489258,715.4065551757812,3746.1708984375,267.3944396972656,424.2205810546875,392.45220947265625,146.9921417236328,211.34849548339844,129.27467346191406,1079.62646484375,425.8830871582031,656.6536865234375,581.5367431640625,227.6309051513672,2420.251708984375,448.9012145996094,430.0021057128906,300.17559814453125,372.5995178222656,444.6235656738281,848.2481079101562,162.03549194335938,302.09991455078125,485.5406188964844,2319.06884765625,2942.140625,1216.791748046875,171.21414184570312,72.0668716430664,454.7017822265625,271.9540100097656,509.40234375,1858.9189453125,372.2040100097656,576.6701049804688,669.621826171875,544.299560546875,474.29931640625,588.9931640625,304.92803955078125,27.535476684570312,1124.1832275390625,153.5175323486328,462.28045654296875,1582.033447265625,967.4924926757812,651.9044799804688,871.6411743164062,384.4933166503906,685.7314453125,907.9510498046875,173.0688018798828,276.4263610839844,1838.3338623046875,2295.1923828125,2372.133544921875,890.4521484375,898.808349609375,131.09652709960938,737.1467895507812,781.8272705078125,106.75663757324219,1463.5555419921875,3275.772216796875,37.518375396728516,1176.711669921875,526.4012451171875,356.5946350097656,2265.72314453125,107.5670166015625,749.8692626953125,124.26507568359375,659.3211059570312,1991.751708984375,475.5017395019531,195.0405731201172,524.2469482421875,1070.337890625,76.24292755126953,173.75767517089844,1208.90625,1418.1451416015625,687.9663696289062,725.3504638671875,3336.73828125,117.36754608154297,577.73681640625
1_org_3,2232.042724609375,1677.3599853515625,1225.3277587890625,46.6497917175293,159.91253662109375,327.1847839355469,147.28179931640625,872.3674926757812,227.08523559570312,5505.65771484375,554.5545654296875,1116.2998046875,727.3861083984375,153.12771606445312,138.85984802246094,621.6031494140625,905.885498046875,834.4276123046875,1198.8663330078125,575.8312377929688,616.4378051757812,1200.2415771484375,1588.22607421875,139.8994903564453,794.117919921875,2847.73779296875,1338.481201171875,1702.7608642578125,86.32343292236328,46.66989517211914,289.5925598144531,1880.3521728515625,153.90188598632812,249.85086059570312,177.2520751953125,782.8316040039062,569.0030517578125,1430.0902099609375,240.7928466796875,251.6151123046875,371.1239929199219,584.44482421875,2721.69873046875,410.509765625,786.434814453125,578.5166625976562,533.835693359375,480.2273254394531,1404.5196533203125,4187.76220703125,417.8080749511719,124.43319702148438,612.79833984375,454.2209167480469,364.9163818359375,909.2225952148438,403.2481384277344,512.2594604492188,625.425048828125,202.85792541503906,679.0004272460938,617.7705078125,1232.9200439453125,1504.330078125,570.5529174804688,98.38462829589844,2011.7691650390625,276.47576904296875,559.0941772460938,714.82177734375,379.6343994140625,4144.421875,680.9539184570312,1027.9207763671875,2312.64794921875,808.2296142578125,1423.1448974609375,5690.26171875,143.59848022460938,2599.1396484375,782.2280883789062,1201.755126953125,3995.212646484375,363.41876220703125,233.95037841796875,448.1399841308594,2380.710693359375,636.2509765625,110.32872009277344,705.0731201171875,657.2994384765625,377.97796630859375,266.92266845703125,924.0336303710938,482.0644836425781,252.7851104736328,74.71929168701172,196.52597045898438,195.48509216308594,1353.590576171875,904.1701049804688,164.5594940185547,624.1383056640625,1165.059326171875,3224.4580078125,825.6229858398438,637.3526611328125,157.5116729736328,249.71951293945312,1076.270263671875,365.33935546875,2183.2958984375,773.9038696289062,431.12152099609375,242.53387451171875,177.82139587402344,178.7963104248047,3101.021728515625,236.2841033935547,426.3200988769531,1839.6173095703125,340.83721923828125,906.7409057617188,395.59429931640625,291.4226379394531,626.9776611328125,560.5767822265625,387.65277099609375,554.9130249023438,705.8919677734375,1101.86474609375,577.168701171875,470.5951843261719,323.38232421875,378.81103515625,168.02061462402344,375.4317626953125,1059.3056640625,299.0588684082031,293.29547119140625,88.87275695800781,355.3274841308594,486.4892883300781,864.272216796875,262.1728210449219,188.98431396484375,844.5234985351562,1216.8505859375,2508.383056640625,205.2088623046875,187.24234008789062,990.9107055664062,1095.9859619140625,1144.840087890625,655.0833129882812,241.43275451660156,346.6187744140625,137.42605590820312,673.8832397460938,779.1534423828125,120.81770324707031,494.359619140625,926.8873291015625,652.6696166992188,231.9890594482422,1013.7698364257812,463.903076171875,1494.9556884765625,271.97308349609375,81.6656494140625,702.2014770507812,3585.828125,279.5980529785156,440.10394287109375,349.9119567871094,179.02833557128906,178.82630920410156,144.83334350585938,1186.281982421875,425.02191162109375,632.9531860351562,611.9262084960938,222.462158203125,2436.493896484375,455.21942138671875,433.6658935546875,262.2353210449219,428.61090087890625,481.78466796875,884.2864990234375,204.97474670410156,319.7091369628906,494.3670349121094,2089.6396484375,2975.85205078125,1231.277099609375,189.4193878173828,69.60069274902344,496.3027038574219,280.1291198730469,546.5321044921875,1668.5782470703125,350.6238708496094,614.1968383789062,733.448974609375,530.462890625,590.1212768554688,657.65283203125,323.22198486328125,30.181354522705078,1143.3564453125,185.56134033203125,550.493896484375,1491.642578125,888.4840698242188,698.39404296875,1008.6547241210938,424.5032653808594,754.0672607421875,965.6547241210938,201.63990783691406,242.6566619873047,1807.4427490234375,2116.618408203125,2240.314453125,888.0801391601562,860.778076171875,138.02862548828125,719.6541748046875,866.3096923828125,136.14268493652344,1451.731689453125,3294.7236328125,45.913944244384766,1247.4825439453125,583.182373046875,383.62664794921875,2166.138916015625,135.9186248779297,809.2916259765625,159.1015167236328,681.2031860351562,1952.5943603515625,493.8101806640625,199.8125,500.7421569824219,1022.0934448242188,101.09657287597656,173.9589080810547,1092.5924072265625,1461.4490966796875,694.1212768554688,667.212158203125,3358.072265625,119.27217864990234,545.6736450195312
1_org_4,2478.492431640625,1688.6561279296875,1185.2099609375,61.82952117919922,97.9769287109375,311.8789978027344,146.3660888671875,872.7713623046875,246.87962341308594,5656.98974609375,596.6619873046875,1001.8240356445312,692.0200805664062,147.4430389404297,179.5966033935547,664.1285400390625,782.796142578125,766.1192016601562,1308.89599609375,538.9765014648438,627.9267578125,1207.771240234375,1595.841064453125,145.49298095703125,741.0372924804688,2822.45947265625,1381.7183837890625,1805.2845458984375,69.36210632324219,37.114009857177734,297.886474609375,1815.269287109375,179.09237670898438,278.1558837890625,176.70086669921875,722.9266357421875,476.6191101074219,1322.7366943359375,198.8389129638672,200.4292449951172,332.0942077636719,558.4768676757812,2677.439453125,401.84228515625,777.38916015625,585.3246459960938,564.2539672851562,441.95062255859375,1353.1212158203125,4051.923828125,389.69866943359375,147.6365966796875,549.33056640625,473.3631591796875,364.6207275390625,880.9891357421875,437.76409912109375,479.12164306640625,590.7420654296875,192.8388671875,632.4353637695312,578.48583984375,1125.2821044921875,1357.230712890625,505.1505126953125,120.45047760009766,1820.0426025390625,265.3583068847656,472.80413818359375,689.2763671875,475.769775390625,4111.150390625,628.4578247070312,1004.4835205078125,2245.0498046875,737.2332763671875,1300.1279296875,5571.9169921875,169.8610076904297,2551.790771484375,722.7137451171875,1147.1444091796875,4076.0517578125,330.173095703125,241.56130981445312,412.5404968261719,2348.49658203125,748.6646728515625,146.45101928710938,671.9345703125,783.1575927734375,357.3331604003906,225.88394165039062,950.7533569335938,458.2295227050781,244.1409454345703,72.44577026367188,202.90928649902344,153.5668487548828,1216.9456787109375,780.6069946289062,201.89295959472656,547.0985107421875,1173.013671875,3167.183349609375,778.4197998046875,521.9024658203125,169.08775329589844,231.10958862304688,1004.355712890625,374.83837890625,2147.659912109375,775.56982421875,447.6517028808594,277.904296875,160.3438262939453,162.02313232421875,3064.614501953125,233.22897338867188,466.5167541503906,1810.8853759765625,370.1800842285156,970.823486328125,390.61590576171875,234.6040802001953,668.934814453125,437.2322082519531,433.5892333984375,585.1325073242188,674.6344604492188,1111.0286865234375,608.2274169921875,482.6373596191406,369.4337463378906,362.6209716796875,169.23422241210938,341.551025390625,992.5970458984375,309.63177490234375,253.1675567626953,73.0263900756836,325.68536376953125,466.9652099609375,827.1851196289062,223.81549072265625,204.52369689941406,813.7062377929688,1188.201171875,2479.5185546875,207.5185546875,180.84017944335938,977.6300048828125,1044.93603515625,1007.0523071289062,689.15673828125,315.28173828125,341.0119934082031,148.5771942138672,639.5201416015625,814.5518798828125,79.70220184326172,407.6988220214844,882.4854736328125,752.8583374023438,204.4654998779297,983.7984619140625,451.68255615234375,1481.302490234375,296.0576477050781,76.07735443115234,725.1986694335938,3670.867431640625,273.8741149902344,457.1677551269531,389.54998779296875,179.42579650878906,152.1819610595703,151.3272247314453,1255.5789794921875,471.4306945800781,596.9647827148438,549.4640502929688,244.82440185546875,2320.1923828125,513.5531616210938,402.3388977050781,269.2845764160156,353.6472473144531,490.873046875,1037.7041015625,188.18971252441406,298.80126953125,437.4632568359375,2493.05615234375,3066.70556640625,1237.9437255859375,213.8276824951172,74.80472564697266,500.30352783203125,327.22882080078125,505.5832214355469,1907.72705078125,228.513671875,570.5484619140625,608.7420654296875,474.55194091796875,475.8155212402344,663.5950317382812,314.7566223144531,28.703279495239258,1074.26025390625,190.0728759765625,473.0769348144531,1420.073974609375,883.4784545898438,730.95361328125,917.4862060546875,334.43304443359375,733.0023803710938,979.2432250976562,193.84474182128906,270.9861755371094,1769.5321044921875,2184.804931640625,2370.354736328125,935.735107421875,800.0327758789062,152.77976989746094,831.4153442382812,872.0303955078125,121.23814392089844,1395.5572509765625,3276.054443359375,38.36722183227539,1379.9520263671875,569.5134887695312,346.9315185546875,2147.1923828125,115.09942626953125,721.22900390625,127.08734130859375,603.111572265625,1792.36181640625,423.28948974609375,191.016845703125,563.7418823242188,857.8749389648438,105.6043930053711,164.4950714111328,950.0435791015625,1463.9183349609375,678.97802734375,709.9077758789062,3335.30810546875,121.55276489257812,563.346435546875
1_org_5,2228.913818359375,1730.8564453125,1415.0941162109375,40.77089309692383,159.79139709472656,366.739990234375,151.91908264160156,803.5554809570312,211.18666076660156,5920.79931640625,538.169189453125,1104.961669921875,722.6445922851562,151.687744140625,91.92753601074219,634.4033813476562,890.1823120117188,820.0477294921875,1069.8411865234375,609.4521484375,555.00537109375,1294.4632568359375,1619.8431396484375,120.99604034423828,848.1736450195312,3156.478515625,1293.676513671875,1918.1689453125,65.39778900146484,63.703460693359375,366.9253845214844,2100.9326171875,160.16993713378906,221.9169921875,181.51414489746094,803.1812744140625,583.9710693359375,1483.1597900390625,188.8352813720703,297.8606262207031,308.44378662109375,530.0340576171875,2780.28857421875,424.3759460449219,773.0822143554688,540.3599243164062,341.22491455078125,459.7920837402344,1420.771240234375,4299.4951171875,399.21356201171875,120.6375732421875,622.9081420898438,429.4261474609375,384.4784240722656,929.2708740234375,264.9657287597656,532.5585327148438,586.5836791992188,199.3733673095703,828.7543334960938,660.488525390625,1269.037353515625,1563.88037109375,489.7628479003906,97.78252410888672,2211.978515625,253.42218017578125,512.3657836914062,692.6351318359375,397.9037780761719,4612.33251953125,655.5934448242188,1131.2542724609375,2409.609375,754.9561767578125,1598.5970458984375,5899.0419921875,115.09873962402344,2694.453857421875,874.71240234375,1105.8992919921875,4437.12548828125,373.7908020019531,230.51156616210938,406.66082763671875,2578.365966796875,605.5913696289062,54.57442855834961,738.406005859375,635.8421020507812,397.4354248046875,238.87860107421875,902.8140258789062,515.4366455078125,253.3286590576172,88.21170806884766,201.99099731445312,184.0223846435547,1430.6517333984375,1104.5079345703125,125.95071411132812,626.9293212890625,1004.373779296875,3387.67822265625,905.5655517578125,768.7131958007812,131.4502716064453,260.7560729980469,1032.4677734375,324.3341979980469,2187.16748046875,818.7088012695312,373.0878601074219,226.73419189453125,227.15989685058594,175.74159240722656,3253.36328125,248.24301147460938,293.5506286621094,1928.7171630859375,365.32781982421875,939.6333618164062,276.6260070800781,319.4490661621094,614.2183227539062,520.2035522460938,336.5526123046875,559.5474243164062,737.0805053710938,1079.2103271484375,560.1881103515625,548.9884033203125,285.13623046875,395.2994384765625,112.91328430175781,353.5398864746094,1181.8870849609375,292.657470703125,309.103759765625,75.77999877929688,374.55694580078125,505.4140930175781,825.3148803710938,276.9901123046875,159.0308074951172,858.0311889648438,1285.8248291015625,2606.688720703125,230.70655822753906,229.54217529296875,1148.595703125,1142.494140625,1291.307861328125,662.5328979492188,133.93064880371094,352.9638366699219,118.51435089111328,698.96142578125,750.1708984375,78.50009155273438,486.3995056152344,747.789306640625,581.4592895507812,157.7813720703125,1102.1474609375,532.8447265625,1567.69384765625,262.9874572753906,67.86243438720703,698.3712768554688,3959.077880859375,273.501953125,405.771728515625,368.65625,123.84815216064453,178.40733337402344,108.20452880859375,958.7150268554688,406.90850830078125,743.7093505859375,612.6121826171875,220.1009063720703,2791.3564453125,436.01678466796875,435.84136962890625,269.27392578125,434.5680847167969,448.272705078125,783.1890869140625,181.5722198486328,333.1470031738281,535.6289672851562,2334.687255859375,3005.7158203125,1289.1055908203125,158.1837615966797,75.2501220703125,357.56951904296875,270.2326354980469,511.25494384765625,1818.894775390625,399.50482177734375,633.92578125,747.1254272460938,522.4034423828125,509.98785400390625,613.438720703125,314.07403564453125,27.275270462036133,1230.9298095703125,162.85653686523438,528.4521484375,1598.60791015625,872.72021484375,652.1469116210938,1042.410888671875,421.566650390625,692.23486328125,830.2310791015625,187.21307373046875,261.87841796875,2051.227783203125,2466.195068359375,2420.30712890625,870.6382446289062,936.932861328125,110.74696350097656,676.5770263671875,736.1149291992188,136.870361328125,1475.690185546875,3615.955322265625,40.953590393066406,1300.1683349609375,557.4425048828125,356.2716064453125,2438.087646484375,113.74775695800781,900.2669067382812,126.52690887451172,677.284423828125,2085.250732421875,551.5802612304688,204.20144653320312,485.2990417480469,1273.5706787109375,97.67889404296875,176.6459503173828,1322.99560546875,1484.4412841796875,778.922119140625,686.8679809570312,3589.070068359375,114.30846405029297,573.5899047851562
